Running,2021-02-19 16:17:58,false,"Maidencreek Running","5.22","406","00:40:04","169","181","4.6","174","179","7:41","7:02","115","129","1.21","0.0","0.0","0.0","0.0","0.0","40:04","0:00","0.0","0:00","No","01:40.07","6","0.0"
Running,2021-02-18 17:10:59,false,"Maidencreek Running","5.06","460","00:42:06","173","186","4.9","169","183","8:19","7:16","147","151","1.14","0.0","0.0","0.0","0.0","0.0","42:06","0:00","0.0","0:00","No","00:32.73","6","0.0"
Running,2021-02-17 16:00:59,false,"Maidencreek Running","6.01","494","00:40:53","183","200","5.0","179","191","6:48","6:24","115","140","1.32","0.0","0.0","0.0","0.0","0.0","40:53","0:00","0.0","0:00","No","00:01.74","7","0.0"
Running,2021-02-16 17:01:47,false,"Maidencreek Running","5.14","467","00:40:12","176","191","5.0","172","179","7:49","7:06","134","135","1.19","0.0","0.0","0.0","0.0","0.0","40:12","0:00","0.0","0:00","No","01:06.87","6","0.0"
Running,2021-02-15 14:28:37,false,"Maidencreek Running","6.04","461","00:47:08","157","184","4.0","173","179","7:48","7:10","139","141","1.19","0.0","0.0","0.0","0.0","0.0","47:08","0:00","0.0","0:00","No","00:18.27","7","0.0"
Running,2021-02-14 15:33:56,false,"Maidencreek Running","5.23","365","00:40:38","149","161","3.4","173","193","7:46","5:41","116","124","1.20","0.0","0.0","0.0","0.0","0.0","40:38","0:00","0.0","0:00","No","01:47.44","6","0.0"
Running,2021-02-13 14:23:25,false,"Maidencreek Running","5.04","391","00:39:40","163","183","4.2","173","181","7:52","7:21","126","132","1.18","0.0","0.0","0.0","0.0","0.0","39:40","0:00","0.0","0:00","No","00:17.32","6","0.0"
Running,2021-02-12 14:47:21,false,"Maidencreek Running","8.48","657","01:05:21","166","184","5.0","173","182","7:42","6:42","171","176","1.21","0.0","0.0","0.0","0.0","0.0","1:05:21","0:00","0.0","0:00","No","03:44.12","9","0.0"
Running,2021-02-11 16:57:23,false,"Maidencreek Running","5.24","490","00:40:05","190","202","5.0","174","181","7:39","6:49","192","191","1.21","0.0","0.0","0.0","0.0","0.0","40:05","0:00","0.0","0:00","No","01:50.99","6","0.0"
Running,2021-02-10 15:17:09,false,"Maidencreek Running","5.01","343","00:37:33","155","182","3.5","173","183","7:30","6:28","98","97","1.24","0.0","0.0","0.0","0.0","0.0","37:33","0:00","0.0","0:00","No","00:02.14","6","0.0"
Running,2021-02-09 17:10:32,false,"Maidencreek Running","5.24","410","00:42:22","162","196","4.3","172","187","8:05","7:32","111","115","1.16","0.0","0.0","0.0","0.0","0.0","42:22","0:00","0.0","0:00","No","02:01.20","6","0.0"
Running,2021-02-08 15:50:20,false,"Maidencreek Running","5.33","500","00:43:21","184","206","5.0","170","179","8:08","7:22","120","132","1.16","0.0","0.0","0.0","0.0","0.0","43:21","0:00","0.0","0:00","No","02:41.44","6","0.0"
Running,2021-02-07 15:21:07,false,"Maidencreek Running","5.22","450","00:42:44","168","189","4.6","171","183","8:11","7:16","84","102","1.15","0.0","0.0","0.0","0.0","0.0","42:44","0:00","0.0","0:00","No","01:52.72","6","0.0"
Running,2021-01-27 16:25:50,false,"Grant-Valkaria Running","5.01","383","00:39:38","155","185","3.9","170","175","7:55","7:34","--","--","1.19","0.0","0.0","0.0","0.0","0.0","39:38","0:00","0.0","0:00","No","00:02.32","6","0.0"
Running,2021-01-26 18:33:34,false,"Melbourne Running","2.93","172","00:21:33","138","149","2.4","173","189","7:21","6:25","--","18","1.27","0.0","0.0","0.0","0.0","0.0","21:33","0:00","0.0","0:00","No","06:30.09","3","0.0"
Running,2021-01-25 12:22:56,false,"Grant-Valkaria Running","3.49","270","00:28:09","162","181","3.6","171","179","8:04","7:44","3","3","1.17","0.0","0.0","0.0","0.0","0.0","28:09","0:00","0.0","0:00","No","03:55.72","4","0.0"
Running,2021-01-24 11:47:33,false,"Grant-Valkaria Running","6.30","541","00:51:10","171","189","5.0","172","177","8:07","7:42","1","1","1.15","0.0","0.0","0.0","0.0","0.0","51:10","0:00","0.0","0:00","No","02:29.07","7","0.0"
Running,2021-01-22 15:21:06,false,"Maidencreek Running","6.80","567","00:52:33","172","204","5.0","173","214","7:44","6:27","236","237","1.20","0.0","0.0","0.0","0.0","0.0","52:33","0:00","0.0","0:00","No","06:11.67","7","0.0"
Running,2021-01-21 12:50:57,false,"Maidencreek Running","4.04","323","00:31:19","167","188","4.1","173","183","7:45","7:11","96","97","1.20","0.0","0.0","0.0","0.0","0.0","31:19","0:00","0.0","0:00","No","00:17.33","5","0.0"
Running,2021-01-20 16:17:36,false,"Maidencreek Running","5.39","471","00:41:31","174","188","5.0","173","181","7:42","7:05","112","127","1.21","0.0","0.0","0.0","0.0","0.0","41:31","0:00","0.0","0:00","No","03:06.76","6","0.0"
Running,2021-01-19 12:45:25,false,"Maidencreek Running","4.04","315","00:31:22","159","188","3.6","173","181","7:45","7:16","84","88","1.20","0.0","0.0","0.0","0.0","0.0","31:22","0:00","0.0","0:00","No","00:21.33","5","0.0"
Running,2021-01-18 13:48:35,false,"Maidencreek Running","5.20","353","00:36:31","159","186","3.8","177","183","7:01","6:28","103","110","1.30","0.0","0.0","0.0","0.0","0.0","36:31","0:00","0.0","0:00","No","01:24.91","6","0.0"
Running,2021-01-17 13:46:51,false,"Maidencreek Running","4.00","320","00:32:02","163","188","3.8","171","181","8:01","7:09","90","92","1.17","0.0","0.0","0.0","0.0","0.0","32:02","0:00","0.0","0:00","No","07:55.24","4","0.0"
Running,2021-01-15 11:10:22,false,"Maidencreek Running","4.03","331","00:31:58","166","180","3.9","172","179","7:56","7:18","94","95","1.18","0.0","0.0","0.0","0.0","0.0","31:58","0:00","0.0","0:00","No","00:10.20","5","0.0"
Running,2021-01-14 11:38:29,false,"Maidencreek Running","4.46","316","00:34:11","151","184","3.4","173","179","7:40","7:08","106","107","1.22","0.0","0.0","0.0","0.0","0.0","34:11","0:00","0.0","0:00","No","03:34.57","5","0.0"
Running,2021-01-13 10:08:27,false,"Maidencreek Running","4.03","288","00:31:25","153","175","3.4","172","179","7:47","7:16","92","92","1.20","0.0","0.0","0.0","0.0","0.0","31:25","0:00","0.0","0:00","No","00:15.01","5","0.0"
